Energy	ln(density of states)
9272	1447.136980	23.333481
9276	1446.289812	23.224846
9280	1445.456514	23.314599
9284	1444.602846	23.112467
9288	1443.757432	23.443899
9292	1442.920457	23.281969
9296	1442.064027	23.194029
9300	1441.200319	23.397858
9304	1440.342134	23.447674
9308	1439.510637	23.364150
9312	1438.656908	23.394332
9316	1437.809999	23.311860
9320	1436.956560	23.592649
9324	1436.092287	23.477988
9328	1435.257036	23.406309
9332	1434.420183	23.449018
9336	1433.567171	23.380068
9340	1432.706682	23.522572
9344	1431.872941	23.349299
9348	1431.031633	23.308939
9352	1430.176210	23.338718
9356	1429.312349	23.318472
9360	1428.462877	23.178967
9364	1427.596208	23.158320
9368	1426.744112	23.281288
9372	1425.902956	23.253441
9376	1425.044115	23.320047
9380	1424.210039	23.206120
9384	1423.342622	23.380893
9388	1422.500200	23.373677
9392	1421.639070	23.223627
9396	1420.794618	23.322269
9400	1419.940446	23.455021
9404	1419.096895	23.263810
9408	1418.234102	23.251744
9412	1417.370531	23.139923
9416	1416.528352	23.312180
9420	1415.671419	23.055704
9424	1414.817628	23.025834
9428	1413.966142	23.097719
9432	1413.112276	22.950776
9436	1412.253969	22.859719
9440	1411.399095	22.990696
9444	1410.557725	23.087869
9448	1409.693132	23.157500
9452	1408.813905	23.183013
9456	1407.963518	23.044493
9460	1407.087221	23.078184
9464	1406.245958	23.130854
9468	1405.402177	23.133694
9472	1404.532442	23.172768
9476	1403.664888	23.007526
9480	1402.802507	23.147859
9484	1401.952882	23.053223
9488	1401.083635	22.928231
9492	1400.210771	23.115289
9496	1399.344728	23.077958
9500	1398.496583	23.010468
9504	1397.621202	22.963706
9508	1396.752367	23.052805
9512	1395.902498	23.071699
9516	1395.027437	23.099781
9520	1394.159700	23.145497
9524	1393.316164	23.026067
9528	1392.434373	22.916926
9532	1391.557649	23.105975
9536	1390.704301	22.938499
9540	1389.831789	23.042687
9544	1388.955842	23.070304
9548	1388.095659	23.094807
9552	1387.243791	23.108897
9556	1386.356309	23.082609
9560	1385.495973	22.992748
9564	1384.612367	22.924544
9568	1383.770158	22.933640
9572	1382.893602	22.948670
9576	1382.025697	22.926322
9580	1381.169557	22.831219
9584	1380.298753	22.812897
9588	1379.440401	22.975625
9592	1378.555894	22.775874
9596	1377.687517	22.762399
9600	1376.818559	23.099476
9604	1375.943376	23.011006
9608	1375.076326	23.084038
9612	1374.221056	22.926151
9616	1373.323854	22.950992
9620	1372.472505	23.051663
9624	1371.607576	23.017073
9628	1370.727281	23.011383
9632	1369.879640	22.998932
9636	1368.998628	22.878629
9640	1368.140855	22.993331
9644	1367.260561	22.927561
9648	1366.387544	22.926131
9652	1365.503465	23.011285
9656	1364.649065	22.873868
9660	1363.779848	22.832281
9664	1362.914232	22.868744
9668	1362.019777	22.861701
9672	1361.169908	22.877732
9676	1360.301713	23.104585
9680	1359.423311	22.914059
9684	1358.548463	22.984590
9688	1357.663621	22.958745
9692	1356.794206	22.972790
9696	1355.920183	23.057328
9700	1355.040987	22.924581
9704	1354.156740	22.886288
9708	1353.296022	22.891893
9712	1352.415941	22.920143
9716	1351.515764	22.866963
9720	1350.666337	22.999484
9724	1349.793886	23.018524
9728	1348.910600	22.937144
9732	1348.037035	23.027150
9736	1347.163637	23.099009
9740	1346.279954	22.884397
9744	1345.417879	23.006757
9748	1344.540895	23.015830
9752	1343.666612	22.950098
9756	1342.789644	22.908281
9760	1341.909990	22.624932
9764	1341.043962	22.645631
9768	1340.151170	22.511359
9772	1339.261598	22.442464
9776	1338.368989	22.628697
9780	1337.499513	22.584796
9784	1336.601991	22.664066
9788	1335.721330	22.726721
9792	1334.835741	22.744080
9796	1333.968248	22.940547
9800	1333.096635	22.778836
9804	1332.191484	22.915214
9808	1331.323091	23.015723
9812	1330.436082	22.824071
9816	1329.542009	22.836811
9820	1328.663362	22.694465
9824	1327.788072	22.703856
9828	1326.882158	22.416627
9832	1326.003206	22.631844
9836	1325.125078	22.553454
9840	1324.234727	22.496314
9844	1323.347032	22.628388
9848	1322.472032	22.488276
9852	1321.589128	22.599155
9856	1320.708070	22.316403
9860	1319.812425	22.594504
9864	1318.931947	22.524468
9868	1318.049058	22.443275
9872	1317.165849	22.418852
9876	1316.269914	22.515022
9880	1315.390871	22.476467
9884	1314.509477	22.404496
9888	1313.623247	22.328055
9892	1312.734331	22.257152
9896	1311.855440	22.381209
9900	1310.956865	22.335939
9904	1310.060472	22.137589
9908	1309.195787	22.059789
9912	1308.310625	22.209417
9916	1307.423494	22.159409
9920	1306.537126	22.143090
9924	1305.643114	22.037843
9928	1304.745134	22.073969
9932	1303.867342	22.187257
9936	1302.984285	21.892723
9940	1302.076265	22.008576
9944	1301.200777	21.961059
9948	1300.301973	22.126733
9952	1299.404359	22.144518
9956	1298.526948	22.037409
9960	1297.604570	22.068001
9964	1296.713563	22.151669
9968	1295.837129	22.040823
9972	1294.944993	21.926712
9976	1294.059297	21.849753
9980	1293.169786	22.032389
9984	1292.267000	21.967096
9988	1291.380449	21.966789
9992	1290.478197	21.956727
9996	1289.595048	21.782908
10000	1288.691621	21.782388
10004	1287.806291	21.850466
10008	1286.899049	21.842784
10012	1286.006227	21.848134
10016	1285.099596	21.930006
10020	1284.200609	22.042938
10024	1283.305650	21.851034
10028	1282.407503	21.952614
10032	1281.493959	22.054757
10036	1280.587984	22.112985
10040	1279.688295	21.995997
10044	1278.778749	22.060329
10048	1277.889757	22.011766
10052	1276.991258	22.111586
10056	1276.093675	22.044431
10060	1275.202302	22.004927
10064	1274.282548	21.935371
10068	1273.389787	22.021577
10072	1272.478883	22.149393
10076	1271.577913	22.007370
10080	1270.665437	22.083035
10084	1269.781023	22.009403
10088	1268.859773	21.847512
10092	1267.952425	22.056084
10096	1267.036424	22.143316
10100	1266.169588	21.973782
10104	1265.227190	22.120843
10108	1264.340394	22.026008
10112	1263.453065	22.106758
10116	1262.542253	22.174107
10120	1261.615327	22.177274
10124	1260.715791	22.206670
10128	1259.805315	22.053580
10132	1258.892747	22.217201
10136	1257.990922	21.970388
10140	1257.064744	21.962904
10144	1256.160646	21.768146
10148	1255.253129	21.778682
10152	1254.344713	21.889790
10156	1253.439577	21.831060
10160	1252.542222	21.678434
10164	1251.614488	21.906320
10168	1250.685991	21.922571
10172	1249.800783	21.870621
10176	1248.857835	21.732173
10180	1247.950319	21.878011
10184	1247.064302	22.090720
10188	1246.147325	21.762039
10192	1245.222978	21.805932
10196	1244.300386	21.764954
10200	1243.415910	21.785047
10204	1242.504854	21.793882
10208	1241.576356	21.732552
10212	1240.670946	21.661415
10216	1239.742403	21.807393
10220	1238.818635	21.527259
10224	1237.909441	21.586640
10228	1237.001344	21.566103
10232	1236.074998	21.527020
10236	1235.161989	21.594073
10240	1234.254579	21.500941
10244	1233.318422	21.691016
10248	1232.402147	21.618856
10252	1231.484682	21.712145
10256	1230.556978	21.621476
10260	1229.635103	21.754052
10264	1228.726686	21.598025
10268	1227.795854	21.542389
10272	1226.890703	21.291294
10276	1225.946031	21.478192
10280	1225.051195	21.367656
10284	1224.119462	21.384265
10288	1223.190416	21.360315
10292	1222.276338	21.396280
10296	1221.352235	21.525028
10300	1220.411134	21.438680
10304	1219.499635	21.444731
10308	1218.579774	21.387179
10312	1217.658342	21.387162
10316	1216.723054	21.228673
10320	1215.794023	21.234243
10324	1214.892259	21.263827
10328	1213.938188	21.147729
10332	1213.003999	21.236330
10336	1212.095323	21.236758
10340	1211.179323	21.078992
10344	1210.222917	21.105861
10348	1209.289262	21.015518
10352	1208.382646	20.994867
10356	1207.451814	20.858091
10360	1206.518907	20.940200
10364	1205.583635	20.923660
10368	1204.667512	20.756133
10372	1203.741884	20.910414
10376	1202.816713	20.941239
10380	1201.884996	21.023336
10384	1200.955614	20.944200
10388	1200.019838	21.138903
10392	1199.085329	21.160879
10396	1198.165224	21.092794
10400	1197.246171	21.222384
10404	1196.319246	21.038659
10408	1195.377489	21.113782
10412	1194.471467	21.202760
10416	1193.521242	21.049592
10420	1192.602708	21.231392
10424	1191.660356	21.067971
10428	1190.744249	21.219996
10432	1189.805040	21.127426
10436	1188.887956	21.050393
10440	1187.930742	21.030623
10444	1186.979707	20.850571
10448	1186.042085	21.090085
10452	1185.099428	20.897936
10456	1184.151720	20.890484
10460	1183.212541	20.923156
10464	1182.260210	21.023604
10468	1181.333101	20.915975
10472	1180.403383	21.136726
10476	1179.441576	21.056740
10480	1178.509218	20.986053
10484	1177.574953	20.897826
10488	1176.658327	21.116784
10492	1175.678316	21.109701
10496	1174.747987	20.942586
10500	1173.828203	20.885285
10504	1172.878496	20.917237
10508	1171.916719	20.881478
10512	1170.972078	20.838577
10516	1170.056627	20.869047
10520	1169.100725	20.877554
10524	1168.136201	20.671251
10528	1167.218156	20.952259
10532	1166.262498	20.903168
10536	1165.326707	20.980032
10540	1164.378206	20.845700
10544	1163.438600	21.043937
10548	1162.483324	21.130570
10552	1161.544511	21.044976
10556	1160.571260	20.903880
10560	1159.630189	20.979956
10564	1158.700090	20.756792
10568	1157.748842	20.625784
10572	1156.776750	20.659603
10576	1155.859834	20.720706
10580	1154.916948	20.819830
10584	1153.974306	20.717323
10588	1153.011125	20.617344
10592	1152.046617	20.796995
10596	1151.102144	20.715718
10600	1150.159791	20.788142
10604	1149.203538	20.647784
10608	1148.243257	20.813686
10612	1147.303453	20.731098
10616	1146.350481	20.745701
10620	1145.415132	20.471311
10624	1144.445817	20.625249
10628	1143.499345	20.525749
10632	1142.524782	20.640628
10636	1141.559038	20.615313
10640	1140.615770	20.681154
10644	1139.649324	20.860690
10648	1138.687730	20.794764
10652	1137.724702	20.813946
10656	1136.788118	20.789961
10660	1135.824403	20.679641
10664	1134.874071	20.629088
10668	1133.918550	20.765167
10672	1132.944383	20.778656
10676	1131.983583	20.739026
10680	1131.025850	20.631300
10684	1130.052888	20.747773
10688	1129.111650	20.790752
10692	1128.148805	20.578561
10696	1127.187242	20.632027
10700	1126.213426	20.628050
10704	1125.258928	20.691989
10708	1124.290208	20.488225
10712	1123.314867	20.527139
10716	1122.368135	20.687820
10720	1121.391008	20.576517
10724	1120.434953	20.553257
10728	1119.472749	20.624143
10732	1118.514406	20.536117
10736	1117.529741	20.402747
10740	1116.565462	20.404562
10744	1115.611864	20.313379
10748	1114.634477	20.357479
10752	1113.683565	20.537098
10756	1112.704835	20.413734
10760	1111.755311	20.315095
10764	1110.768388	20.320867
10768	1109.799379	20.472883
10772	1108.826280	20.446212
10776	1107.876344	20.368413
10780	1106.891496	20.311096
10784	1105.919649	20.385111
10788	1104.946535	20.226473
10792	1103.977800	20.183714
10796	1103.011995	20.319175
10800	1102.013887	20.405617
10804	1101.046205	20.382289
10808	1100.068803	20.347766
10812	1099.082704	20.157122
10816	1098.114778	20.246014
10820	1097.139192	20.230807
10824	1096.153200	20.223574
10828	1095.195619	20.030159
10832	1094.226121	20.235487
10836	1093.253862	20.286199
10840	1092.263200	20.011270
10844	1091.297243	20.050157
10848	1090.324342	19.904823
10852	1089.342012	20.254498
10856	1088.358140	20.086588
10860	1087.388368	20.213691
10864	1086.395692	20.242615
10868	1085.417406	20.152008
10872	1084.441652	19.942980
10876	1083.453126	20.210407
10880	1082.488023	20.064174
10884	1081.491930	20.020764
10888	1080.509355	20.091022
10892	1079.532747	20.068044
10896	1078.539659	19.915018
10900	1077.552309	20.079075
10904	1076.576433	20.066324
10908	1075.594682	20.002273
10912	1074.602464	19.859210
10916	1073.612749	19.883544
10920	1072.636034	19.973142
10924	1071.666597	19.983832
10928	1070.672349	19.996725
10932	1069.693056	19.951538
10936	1068.699098	19.861484
10940	1067.708589	20.094796
10944	1066.731905	20.172528
10948	1065.725557	20.057199
10952	1064.758073	19.997888
10956	1063.765214	19.950345
10960	1062.758333	19.975159
10964	1061.781908	19.939791
10968	1060.773180	19.877782
10972	1059.779939	19.746573
10976	1058.789461	19.961331
10980	1057.814622	19.621426
10984	1056.800508	19.757765
10988	1055.823076	19.729853
10992	1054.810594	19.863295
10996	1053.836534	19.964245
11000	1052.830644	19.959754
11004	1051.838136	19.775427
11008	1050.820619	19.692714
11012	1049.825853	19.852993
11016	1048.854600	19.716434
11020	1047.833009	19.860790
11024	1046.851213	19.822057
11028	1045.841798	19.705917
11032	1044.848665	19.750706
11036	1043.854997	19.647965
11040	1042.852190	19.665728
11044	1041.853960	19.777301
11048	1040.825471	19.881786
11052	1039.846727	19.919716
11056	1038.824327	19.970025
11060	1037.848253	20.063005
11064	1036.846941	20.154488
11068	1035.824358	20.119887
11072	1034.832902	20.045101
11076	1033.840776	20.101944
11080	1032.829439	20.018027
11084	1031.823915	19.785861
11088	1030.812730	19.768003
11092	1029.804414	19.683766
11096	1028.782045	19.673237
11100	1027.781023	19.658703
11104	1026.767931	19.582806
11108	1025.765932	19.735520
11112	1024.771242	19.659732
11116	1023.751176	19.576501
11120	1022.759157	19.495659
11124	1021.741350	19.351874
11128	1020.750169	19.173866
11132	1019.706392	19.351072
11136	1018.691118	19.265191
11140	1017.668519	19.283143
11144	1016.660631	19.518939
11148	1015.648393	19.526227
11152	1014.621904	19.667760
11156	1013.621995	19.644275
11160	1012.591264	19.453822
11164	1011.582887	19.580486
11168	1010.573198	19.724102
11172	1009.551424	19.672292
11176	1008.529405	19.781426
11180	1007.509676	19.722398
11184	1006.488420	19.713137
11188	1005.468294	19.830497
11192	1004.426210	19.781526
11196	1003.403139	19.628234
11200	1002.390718	19.576328
11204	1001.365983	19.608069
11208	1000.333024	19.674851
11212	999.319841	19.678244
11216	998.296785	19.540273
11220	997.253160	19.464034
11224	996.245515	19.565254
11228	995.210512	19.323443
11232	994.177873	19.555368
11236	993.164003	19.438156
11240	992.121049	19.618057
11244	991.106035	19.524517
11248	990.068696	19.385804
11252	989.057024	19.232841
11256	988.013353	19.396337
11260	986.999605	19.269384
11264	985.973787	19.356642
11268	984.923570	19.390624
11272	983.895296	19.159508
11276	982.865053	19.334331
11280	981.837556	19.348273
11284	980.798250	19.233514
11288	979.762086	19.314062
11292	978.710405	19.210653
11296	977.693086	19.067761
11300	976.660097	19.064730
11304	975.631334	19.017355
11308	974.578752	19.023294
11312	973.547258	19.011702
11316	972.519548	19.136956
11320	971.480257	18.992735
11324	970.433687	19.039696
11328	969.409883	18.856570
11332	968.356691	18.895657
11336	967.317140	18.843853
11340	966.255678	18.628316
11344	965.205720	18.806329
11348	964.157487	18.880675
11352	963.134859	18.679441
11356	962.078111	18.690765
11360	961.031785	18.657108
11364	960.005022	18.657415
11368	958.947221	18.681451
11372	957.902849	18.534974
11376	956.846498	18.530302
11380	955.810411	18.539123
11384	954.745256	18.605926
11388	953.704484	18.467722
11392	952.638750	18.593976
11396	951.598161	18.391119
11400	950.554231	18.570859
11404	949.502717	18.525661
11408	948.450395	18.704432
11412	947.393419	18.529777
11416	946.338212	18.759995
11420	945.307207	18.812492
11424	944.249956	18.746114
11428	943.188341	18.694968
11432	942.138093	18.796375
11436	941.088197	18.689961
11440	940.028062	18.608293
11444	938.957887	18.658232
11448	937.880067	18.532007
11452	936.840868	18.375738
11456	935.765306	18.313567
11460	934.703264	18.293544
11464	933.640123	18.249361
11468	932.587099	18.290280
11472	931.534379	18.160082
11476	930.476930	18.411174
11480	929.397371	18.341888
11484	928.308244	18.284540
11488	927.248216	18.251415
11492	926.198656	18.466538
11496	925.134935	18.387462
11500	924.055910	18.602128
11504	923.008806	18.371251
11508	921.938890	18.519615
11512	920.859575	18.440469
11516	919.764146	18.195999
11520	918.707155	18.327376
11524	917.643419	18.459734
11528	916.573381	18.428101
11532	915.495531	18.428283
11536	914.445055	18.369615
11540	913.361452	18.366976
11544	912.303651	18.297007
11548	911.214403	18.412465
11552	910.138948	18.461431
11556	909.050310	18.379021
11560	907.957613	18.069681
11564	906.890596	18.229285
11568	905.801576	18.235820
11572	904.739427	18.217572
11576	903.649293	18.212574
11580	902.583452	18.021421
11584	901.495698	18.122542
11588	900.416185	18.011108
11592	899.363161	18.070123
11596	898.251924	17.990529
11600	897.170885	18.147761
11604	896.096422	18.047046
11608	895.000688	18.068105
11612	893.903551	17.830338
11616	892.824937	18.025257
11620	891.713640	17.940449
11624	890.652391	17.877103
11628	889.564363	17.849760
11632	888.449144	17.927089
11636	887.373216	18.042064
11640	886.283250	18.020861
11644	885.201051	17.870799
11648	884.088350	17.941460
11652	883.005556	17.797964
11656	881.909151	17.660676
11660	880.813570	17.875247
11664	879.730745	17.604077
11668	878.592210	17.794440
11672	877.510591	17.768090
11676	876.410844	17.662251
11680	875.319261	17.430822
11684	874.216859	17.553369
11688	873.104524	17.381695
11692	872.031999	17.554675
11696	870.906709	17.439847
11700	869.810396	17.580551
11704	868.676195	17.601785
11708	867.575502	17.679295
11712	866.455644	17.784629
11716	865.349565	17.548069
11720	864.237916	17.588033
11724	863.135972	17.741121
11728	862.016588	17.611185
11732	860.877000	17.570175
11736	859.794252	17.694081
11740	858.670000	17.612911
11744	857.567979	17.283077
11748	856.449846	17.563028
11752	855.341203	17.614365
11756	854.238832	17.443461
11760	853.125841	17.535160
11764	851.996843	17.480495
11768	850.883058	17.524131
11772	849.740648	17.384719
11776	848.608537	17.444492
11780	847.475923	17.378485
11784	846.364625	17.669944
11788	845.269670	17.491841
11792	844.129152	17.500191
11796	842.996263	17.534371
11800	841.899736	17.267625
11804	840.765062	17.138591
11808	839.626039	17.381281
11812	838.481950	17.309456
11816	837.384141	17.245727
11820	836.258348	17.425752
11824	835.112688	17.428672
11828	834.006578	17.377046
11832	832.883531	17.280074
11836	831.742631	17.253423
11840	830.634233	17.116720
11844	829.489168	17.039729
11848	828.350877	17.236259
11852	827.214052	17.152026
11856	826.066759	16.997378
11860	824.907045	16.844923
11864	823.768190	16.991704
11868	822.644228	16.966365
11872	821.513063	16.957159
11876	820.353532	16.912833
11880	819.207094	17.065106
11884	818.062791	17.126915
11888	816.935487	16.910866
11892	815.805849	17.062026
11896	814.626649	17.047119
11900	813.484193	17.020501
11904	812.318025	17.075379
11908	811.162462	17.118060
11912	810.015092	17.094670
11916	808.842821	16.890304
11920	807.708330	17.207761
11924	806.581697	17.081943
11928	805.400362	17.048091
11932	804.237550	17.137516
11936	803.119508	17.163373
11940	801.960664	16.936290
11944	800.797685	16.824458
11948	799.641649	17.005448
11952	798.478929	16.726382
11956	797.323625	16.625344
11960	796.181703	16.658391
11964	795.013109	16.708945
11968	793.842195	16.846658
11972	792.653062	17.052919
11976	791.488435	17.018848
11980	790.323366	16.941709
11984	789.162569	16.920080
11988	787.982881	16.999290
11992	786.822008	17.060353
11996	785.639635	16.897587
12000	784.485475	16.788177
12004	783.316606	16.719411
12008	782.128007	16.725036
12012	780.965929	16.843425
12016	779.789903	16.888854
12020	778.609773	16.817096
12024	777.435426	16.809939
12028	776.255739	16.781323
12032	775.093248	16.875681
12036	773.913438	16.885577
12040	772.718584	16.977663
12044	771.536394	16.935673
12048	770.357851	17.082401
12052	769.169527	16.829037
12056	767.971284	16.780553
12060	766.761507	16.891576
12064	765.584764	16.779174
12068	764.403657	16.687786
12072	763.246019	16.742949
12076	762.055772	16.745626
12080	760.863481	16.695045
12084	759.658739	16.867498
12088	758.472291	16.683355
12092	757.258867	16.666541
12096	756.108980	16.678418
12100	754.899202	16.692062
12104	753.687334	16.702898
12108	752.521623	16.599610
12112	751.304323	16.619201
12116	750.103609	16.661890
12120	748.868059	16.534896
12124	747.661546	16.358836
12128	746.450944	16.376195
12132	745.229646	16.314233
12136	744.028261	16.148512
12140	742.819231	16.315159
12144	741.603578	16.226473
12148	740.392351	16.054026
12152	739.181856	15.924280
12156	737.982103	15.968233
12160	736.776262	15.863069
12164	735.585145	15.888875
12168	734.341997	16.018075
12172	733.121797	15.921563
12176	731.900209	16.037542
12180	730.684190	15.993705
12184	729.455019	15.990810
12188	728.267854	15.917985
12192	726.986558	15.937938
12196	725.751375	15.706915
12200	724.507570	15.663521
12204	723.288042	15.705273
12208	722.064332	15.524358
12212	720.832414	15.772072
12216	719.573030	15.734670
12220	718.345872	15.625784
12224	717.106386	15.530051
12228	715.870592	15.465651
12232	714.620592	15.542994
12236	713.403734	15.532752
12240	712.118471	15.618089
12244	710.907350	15.501558
12248	709.689088	15.707664
12252	708.425615	15.792813
12256	707.200777	15.778683
12260	705.952974	15.797991
12264	704.701494	15.717998
12268	703.498247	15.818589
12272	702.222673	15.873155
12276	700.960344	15.690188
12280	699.703599	15.902300
12284	698.460847	15.756458
12288	697.186647	15.896021
12292	695.960344	15.899297
12296	694.674959	15.841420
12300	693.409196	15.843617
12304	692.118623	15.805463
12308	690.847063	15.590235
12312	689.617891	15.803499
12316	688.332719	15.720789
12320	687.066514	15.439478
12324	685.808259	15.487416
12328	684.531084	15.501989
12332	683.248643	15.391273
12336	681.956514	15.389912
12340	680.712083	15.573983
12344	679.416276	15.437353
12348	678.161119	15.482561
12352	676.919816	15.242417
12356	675.640459	15.296279
12360	674.350130	15.366224
12364	673.065904	15.469963
12368	671.775667	15.729172
12372	670.451295	15.530818
12376	669.165697	15.393742
12380	667.909425	15.256476
12384	666.592714	15.308901
12388	665.279085	15.301173
12392	663.969301	15.039057
12396	662.690538	15.221460
12400	661.365816	15.122410
12404	660.038713	15.116476
12408	658.752351	15.276130
12412	657.463869	15.243887
12416	656.135087	15.213786
12420	654.865114	15.020846
12424	653.524110	14.882328
12428	652.214250	15.120898
12432	650.895204	14.848380
12436	649.583665	15.032415
12440	648.260606	15.195397
12444	646.938142	15.069710
12448	645.640398	15.061252
12452	644.312669	15.015385
12456	642.990617	15.237763
12460	641.658006	14.853215
12464	640.349458	14.891048
12468	638.997774	14.797406
12472	637.688112	14.586606
12476	636.373903	14.771669
12480	635.045763	14.511758
12484	633.699708	14.591607
12488	632.377534	14.692263
12492	631.028062	14.663715
12496	629.683458	14.581540
12500	628.371629	14.557890
12504	627.061143	14.457911
12508	625.707231	14.408371
12512	624.377748	14.504200
12516	623.028749	14.710644
12520	621.652833	14.524264
12524	620.294481	14.646043
12528	618.942857	14.456416
12532	617.544786	14.350703
12536	616.218507	14.451118
12540	614.862703	14.365543
12544	613.488679	14.341067
12548	612.127306	14.455408
12552	610.744371	14.545948
12556	609.352525	14.348496
12560	607.975908	14.489214
12564	606.636430	14.345328
12568	605.273469	14.385968
12572	603.854997	14.515830
12576	602.484773	14.338396
12580	601.089479	14.371622
12584	599.692461	14.428661
12588	598.318696	14.145788
12592	596.911409	14.156852
12596	595.531053	14.315494
12600	594.151231	14.160784
12604	592.750322	14.297875
12608	591.368379	14.292101
12612	589.947816	14.248721
12616	588.549135	14.140763
12620	587.192491	14.256814
12624	585.775835	14.349845
12628	584.368639	14.237466
12632	582.945085	14.263649
12636	581.523408	14.292040
12640	580.099962	14.270005
12644	578.679872	14.116907
12648	577.247331	13.939251
12652	575.815691	14.107697
12656	574.433961	14.215687
12660	572.961381	14.057038
12664	571.553331	13.964784
12668	570.113054	13.983250
12672	568.680665	13.975551
12676	567.237688	13.882406
12680	565.767732	13.920107
12684	564.356081	13.951623
12688	562.882219	13.873689
12692	561.433534	13.805181
12696	559.990846	13.873581
12700	558.566835	13.536155
12704	557.157625	13.708147
12708	555.666353	13.831816
12712	554.222688	14.080187
12716	552.757478	13.878007
12720	551.244646	13.743465
12724	549.798997	13.782719
12728	548.335634	13.765046
12732	546.887254	13.587388
12736	545.408403	13.562674
12740	543.914629	13.604195
12744	542.441606	13.569553
12748	540.920732	13.494891
12752	539.461030	13.633169
12756	537.957613	13.770792
12760	536.464281	13.773406
12764	534.984178	13.994762
12768	533.486650	13.790469
12772	531.964296	13.696857
12776	530.454881	13.809791
12780	528.961534	13.755166
12784	527.464815	13.545019
12788	525.925035	13.535208
12792	524.425249	13.441808
12796	522.902467	13.608675
12800	521.373918	13.401297
12804	519.836549	13.584147
12808	518.316331	13.611819
12812	516.785310	13.345384
12816	515.233415	13.350022
12820	513.690477	13.061194
12824	512.192659	13.281305
12828	510.620332	13.263118
12832	509.067873	12.992855
12836	507.532670	13.175391
12840	505.991258	13.261688
12844	504.408678	13.070187
12848	502.856477	13.008142
12852	501.285692	12.837160
12856	499.745759	12.778220
12860	498.142015	12.783047
12864	496.590394	12.633426
12868	495.002687	12.740493
12872	493.415147	12.708653
12876	491.831529	12.819073
12880	490.216341	12.829599
12884	488.625032	12.842752
12888	487.034288	12.888399
12892	485.401750	12.849841
12896	483.811372	12.888837
12900	482.152833	12.703638
12904	480.523424	12.779390
12908	478.899553	12.465883
12912	477.249757	12.509971
12916	475.613725	12.661316
12920	473.993837	12.270089
12924	472.373949	12.650815
12928	470.737474	12.426172
12932	469.080965	12.465348
12936	467.429964	12.544856
12940	465.737749	12.454835
12944	464.077211	12.404177
12948	462.385240	12.104153
12952	460.686800	12.058114
12956	458.967302	12.024381
12960	457.301637	12.139532
12964	455.582307	12.178849
12968	453.901704	12.123194
12972	452.153276	12.251130
12976	450.461351	12.053844
12980	448.814455	12.004834
12984	447.025377	11.968288
12988	445.354341	11.987911
12992	443.655733	11.793576
12996	441.889116	11.740482
13000	440.131685	12.064507
13004	438.336748	11.842510
13008	436.582613	12.087172
13012	434.773454	11.954041
13016	433.024156	11.793630
13020	431.260988	11.750670
13024	429.486345	11.682165
13028	427.684267	11.619737
13032	425.901353	11.213805
13036	424.114000	11.188645
13040	422.293306	11.273496
13044	420.494981	11.253114
13048	418.671419	11.468813
13052	416.841432	11.367922
13056	414.970521	11.386883
13060	413.082231	11.512356
13064	411.210512	11.478019
13068	409.377870	11.610940
13072	407.484941	11.557601
13076	405.560548	11.381506
13080	403.659608	11.252816
13084	401.763704	11.404457
13088	399.817461	11.223939
13092	397.858293	11.298828
13096	395.921434	11.295102
13100	394.006868	11.484717
13104	392.071855	11.241395
13108	390.064424	11.176025
13112	388.167940	11.284933
13116	386.126970	11.203256
13120	384.144502	11.148693
13124	382.145555	11.126874
13128	380.192537	11.267243
13132	378.257082	10.972397
13136	376.181688	10.719245
13140	374.155046	10.842899
13144	372.158372	10.918890
13148	370.074815	11.208994
13152	368.041276	11.051889
13156	365.993272	11.098949
13160	363.911684	11.066741
13164	361.805254	11.005012
13168	359.718751	10.716110
13172	357.630968	10.784346
13176	355.487932	10.690645
13180	353.303407	10.752095
13184	351.100145	10.483943
13188	348.932161	10.421387
13192	346.742448	10.518937
13196	344.559785	10.361914
13200	342.305955	10.132238
13204	340.088304	10.092255
13208	337.887590	9.936834
13212	335.648530	9.736751
13216	333.358690	9.630322
13220	331.067155	9.804429
13224	328.714281	9.884176
13228	326.277864	9.899739
13232	323.867692	9.995478
13236	321.579820	10.059880
13240	319.160112	9.798588
13244	316.753648	9.611462
13248	314.361696	9.515232
13252	311.932359	9.562036
13256	309.484651	9.272321
13260	306.949663	9.304085
13264	304.495134	9.333322
13268	301.996950	9.238208
13272	299.477998	9.170403
13276	296.888917	9.170736
13280	294.368730	9.448258
13284	291.711641	9.412463
13288	289.111146	9.111158
13292	286.476839	9.420289
13296	283.725420	9.038334
13300	280.941621	8.842109
13304	278.322389	8.637518
13308	275.580522	8.655009
13312	272.864961	8.715582
13316	270.088335	8.477435
13320	267.237962	8.496573
13324	264.452180	8.344175
13328	261.561967	8.334723
13332	258.581911	8.208771
13336	255.670961	8.188773
13340	252.714799	7.925065
13344	249.745866	8.165202
13348	246.759386	8.212412
13352	243.719087	7.948862
13356	240.670610	7.864335
13360	237.608018	7.712726
13364	234.570619	7.695673
13368	231.455736	7.433133
13372	228.280931	7.298220
13376	225.031892	7.344565
13380	221.729555	7.166414
13384	218.409791	7.037561
13388	215.105134	7.203517
13392	211.525560	7.165872
13396	208.083208	6.972554
13400	204.581651	7.115291
13404	201.148271	6.713284
13408	197.669542	6.524270
13412	193.997804	6.480058
13416	190.260652	6.331521
13420	186.730531	6.516111
